date,indicator,value,period,is_holiday_gap,pct_1d,pct_1w,pct_1m,event_flag
2024-07-26,원/달러 환율,1385.4,D,False,0.02165908598659172,0.3985796072179193,-0.27353872732507334,
2024-07-29,원/달러 환율,1385.4,D,False,0.0,-0.08654262224143672,0.21701388888888395,
2024-07-30,원/달러 환율,1382.0,D,False,-0.24541648621337897,-0.4752988621633203,0.08690614136732666,
2024-07-31,원/달러 환율,1384.6,D,False,0.1881331403762676,-0.036098476644286226,-0.20181634712412855,
2024-08-01,원/달러 환율,1380.1,D,False,-0.3250036111512311,-0.36098476644285116,-0.6693536778465625,
2024-08-02,원/달러 환율,1365.9,D,False,-1.0289109484819758,-1.40753572975314,-1.1578261813445234,
2024-08-05,원/달러 환율,1372.8,D,False,0.5051614320228381,-0.9094846253789646,-0.44960116026105945,
2024-08-06,원/달러 환율,1360.6,D,False,-0.8886946386946426,-1.5484804630969684,-1.3629114107583162,
2024-08-07,원/달러 환율,1372.2,D,False,0.8525650448331756,-0.8955655062833912,-0.8095995373716969,
2024-08-08,원/달러 환율,1376.4,D,False,0.3060778312199419,-0.2680965147452974,-0.663972286374126,
2024-08-09,원/달러 환율,1377.7,D,False,0.09444928799766661,0.8638992605608076,-0.17390044199694366,
2024-08-12,원/달러 환율,1369.4,D,False,-0.602453364302824,-0.24766899766899275,-0.5013441836808741,
2024-08-13,원/달러 환율,1367.7,D,False,-0.12414195998248223,0.5218286050272081,-1.0275707359432729,
2024-08-14,원/달러 환율,1370.3,D,False,0.190100168165519,-0.1384637807899769,-1.1327561327561408,
2024-08-16,원/달러 환율,1361.4,D,False,-0.6494928117930288,-1.0897994768962471,-1.454940282301842,
2024-08-19,원/달러 환율,1360.1,D,False,-0.09548993682975127,-1.2774914712927465,-1.4348865859845072,
2024-08-20,원/달러 환율,1337.8,D,False,-1.6395853246084835,-2.307579962027173,-3.5193999711524593,
2024-08-21,원/달러 환율,1332.0,D,False,-0.4335476154881168,-2.6102215398113637,-4.076047817946127,
2024-08-22,원/달러 환율,1332.4,D,False,0.030030030030037125,-2.7658177041523624,-3.8047794383076927,
2024-08-23,원/달러 환율,1335.9,D,False,0.2626838787151087,-1.873071837814011,-3.552090101797689,
2024-08-26,원/달러 환율,1340.1,D,False,0.31439479002917103,-1.4704801117564892,-3.269813772195773,
2024-08-27,원/달러 환율,1323.9,D,False,-1.2088650100738563,-1.0390192853939162,-4.439151147682985,
2024-08-28,원/달러 환율,1330.4,D,False,0.49097363849233133,-0.12012012012011519,-3.7337192474674374,
2024-08-29,원/달러 환율,1334.7,D,False,0.32321106434154423,0.17262083458420285,-3.6039289325436874,
2024-08-30,원/달러 환율,1335.3,D,False,0.044953922229717946,-0.044913541432756166,-3.246141583943185,
2024-09-02,원/달러 환율,1334.8,D,False,-0.03744476896577753,-0.3954928736661367,-2.2768870341899228,
2024-09-03,원/달러 환율,1338.8,D,False,0.29967036260114543,1.1254626482362529,-2.476689976689972,
2024-09-04,원/달러 환율,1341.0,D,False,0.16432626232447678,0.7967528562838222,-1.440540937821544,
2024-09-05,원/달러 환율,1342.0,D,False,0.07457121551082135,0.546939387128198,-2.2008453578195586,
2024-09-06,원/달러 환율,1335.8,D,False,-0.4619970193740719,0.03744476896576643,-2.949723917465863,
2024-09-09,원/달러 환율,1330.4,D,False,-0.4042521335529181,-0.3296373988612378,-3.4332583290992202,
2024-09-10,원/달러 환율,1339.5,D,False,0.684004810583283,0.052285628921433513,-2.183438002044702,
2024-09-11,원/달러 환율,1344.3,D,False,0.35834266517356106,0.2460850111856816,-1.7109015134898042,
2024-09-12,원/달러 환율,1340.3,D,False,-0.2975526296213671,-0.1266766020864396,-2.1893016127855214,
2024-09-13,원/달러 환율,1339.6,D,False,-0.052227113332836694,0.2844737236113115,-1.601292786837094,
2024-09-19,원/달러 환율,1331.0,D,False,-0.6419826813974239,0.04509921828022012,-2.1395485626056865,
2024-09-20,원/달러 환율,1331.8,D,False,0.060105184072112294,-0.5748413587159384,-0.4484975332635699,
2024-09-23,원/달러 환율,1329.9,D,False,-0.1426640636732146,-1.0711894666369015,-0.1576576576576505,
2024-09-24,원/달러 환율,1335.5,D,False,0.4210842920520319,-0.3581287771394437,0.23266286400480674,
2024-09-25,원/달러 환율,1334.3,D,False,-0.08985398727069382,-0.39564048969841226,-0.1197694438206609,
2024-09-26,원/달러 환율,1328.4,D,False,-0.442179419920552,-0.19534184823439826,-0.8730691739422314,
2024-09-27,원/달러 환율,1329.7,D,False,0.09786208973201482,-0.15768133353355474,0.43809955434699344,
2024-09-30,원/달러 환율,1319.6,D,False,-0.759569827780715,-0.774494322881436,-0.8117859290439067,
2024-10-02,원/달러 환율,1306.9,D,False,-0.9624128523794906,-2.141520029951327,-2.082865063310102,
2024-10-04,원/달러 환율,1320.1,D,False,1.0100237202540274,-1.0642284343850728,-1.1383209765595814,
2024-10-07,원/달러 환율,1333.3,D,False,0.99992424816302,0.36886479975910547,-0.11237638597543231,
2024-10-08,원/달러 환율,1346.5,D,False,0.9900247506187787,1.2634428818530496,0.5751419181356576,
2024-10-10,원/달러 환율,1347.8,D,False,0.09654660230227208,2.1370112155198573,0.507084265473523,
2024-10-11,원/달러 환율,1349.4,D,False,0.11871197507049569,3.2519703114239906,0.5514157973174338,
2024-10-14,원/달러 환율,1348.6,D,False,-0.05928560841856889,2.158927353988327,0.9582272795328528,
2024-10-15,원/달러 환율,1354.9,D,False,0.46715111967967626,1.620040501012543,1.841551413108844,
2024-10-16,원/달러 환율,1360.4,D,False,0.40593401727064826,1.0323059784626887,1.5602836879432758,
2024-10-17,원/달러 환율,1363.7,D,False,0.24257571302557235,1.1797002522629496,1.443130253663627,
2024-10-18,원/달러 환율,1366.5,D,False,0.20532375155826177,1.2672298799466297,1.9547862418861417,
2024-10-21,원/달러 환율,1371.1,D,False,0.33662641785583425,1.6683968559988216,2.3514481934906017,
2024-10-22,원/달러 환율,1370.4,D,False,-0.05105389832980034,1.1439958668536532,2.96018031555223,
2024-10-23,원/달러 환율,1380.1,D,False,0.7078225335668265,1.4481034989708874,3.6266706712719587,
2024-10-24,원/달러 환율,1382.0,D,False,0.13767118324758965,1.341937376255764,3.917587788555532,
2024-10-25,원/달러 환율,1380.5,D,False,-0.10853835021708003,1.0245151847786405,3.369524522650691,
2024-10-28,원/달러 환율,1384.4,D,False,0.28250633828323934,0.9700240682663619,3.75477778610509,
2024-10-29,원/달러 환율,1387.0,D,False,0.18780699219878016,1.2113251605370579,4.411321890996689,
2024-10-30,원/달러 환율,1383.1,D,False,-0.28118240807498696,0.21737555249619067,4.015943445890047,
2024-10-31,원/달러 환율,1383.3,D,False,0.01446027040705733,0.0940665701881338,4.827220369809027,
2024-11-01,원/달러 환율,1379.3,D,False,-0.2891635943034765,-0.08692502716407535,5.539827071696379,
2024-11-04,원/달러 환율,1377.9,D,False,-0.10150076125570173,-0.4695174804969615,4.378456177562318,
2024-11-05,원/달러 환율,1371.3,D,False,-0.4789897670368082,-1.1319394376351877,2.8500712517812943,
2024-11-06,원/달러 환율,1377.8,D,False,0.4740027710931294,-0.38319716578699703,2.3245451169699116,
2024-11-07,원/달러 환율,1391.5,D,False,0.9943388009870935,0.592785368322124,3.2423208191126207,
2024-11-08,원/달러 환율,1399.1,D,False,0.5461731943945392,1.4355107663307498,3.683118423002796,
2024-11-11,원/달러 환율,1385.4,D,False,-0.9792009148738345,0.5443065534509017,2.7287557467003065,
2024-11-12,원/달러 환율,1395.3,D,False,0.7145950627977404,1.7501640778823102,2.9817698723152875,
2024-11-13,원/달러 환율,1401.1,D,False,0.41568121550921155,1.6911017564232855,2.991767127315481,
2024-11-14,원/달러 환율,1407.3,D,False,0.4425094568553334,1.1354653251886448,3.1971841314071936,
2024-11-15,원/달러 환율,1406.4,D,False,-0.06395224898740892,0.5217639911371696,2.9198682766190975,
2024-11-18,원/달러 환율,1402.8,D,False,-0.25597269624574315,1.255954958856642,2.3120122529356024,
2024-11-19,원/달러 환율,1392.6,D,False,-0.727117194183069,-0.19350677273705097,1.6199649737302924,
2024-11-20,원/달러 환율,1392.0,D,False,-0.04308487720808829,-0.6494896866747535,0.8622563582349141,
2024-11-21,원/달러 환율,1391.6,D,False,-0.02873563218391828,-1.115611454558374,0.6946454413892855,
2024-11-22,원/달러 환율,1398.1,D,False,0.4670882437481927,-0.5901592718999038,1.2749003984063645,
2024-11-25,원/달러 환율,1400.5,D,False,0.17166154066232675,-0.16395779868833005,1.162958682461701,
2024-11-26,원/달러 환율,1398.2,D,False,-0.16422706176365542,0.40212552060894247,0.8074981975486617,
2024-11-27,원/달러 환율,1401.2,D,False,0.2145615791732336,0.6609195402298873,1.3086544718386328,
2024-11-28,원/달러 환율,1396.8,D,False,-0.31401655723666266,0.37367059499857636,0.9759271307742345,
2024-11-29,원/달러 환율,1394.7,D,False,-0.1503436426116722,-0.24318718260495364,1.1165083738128079,
2024-12-02,원/달러 환율,1395.1,D,False,0.028680002867997878,-0.38557657979293447,1.2482763625807358,
2024-12-03,원/달러 환율,1402.0,D,False,0.49458820156262906,0.27177800028608257,2.2387515496244514,
2024-12-04,원/달러 환율,1403.4,D,False,0.09985734664765822,0.15700827861833133,1.8580345478298899,
2024-12-05,원/달러 환율,1413.0,D,False,0.6840530141085877,1.1597938144329856,1.545095220984538,
2024-12-06,원/달러 환율,1414.9,D,False,0.13446567586694602,1.448340144834015,1.1292974054749605,
2024-12-09,원/달러 환율,1419.4,D,False,0.31804367799843636,1.7418106228944241,2.4541648621336787,
2024-12-10,원/달러 환율,1433.2,D,False,0.9722417923066162,2.2253922967189865,2.716261735827419,
2024-12-11,원/달러 환율,1428.1,D,False,-0.35584705554005946,1.7600114008835543,1.9270573121119128,
2024-12-12,원/달러 환율,1431.4,D,False,0.2310762551642087,1.302193913658889,1.712499111774335,
2024-12-13,원/달러 환율,1431.5,D,False,0.006986167388567388,1.1732277899498156,1.7846985210466348,
2024-12-16,원/달러 환율,1432.7,D,False,0.0838281522878237,0.9370156404114427,2.1314513829483905,
2024-12-17,원/달러 환율,1434.9,D,False,0.15355622251693735,0.11861568518001242,3.0374838431710627,
2024-12-18,원/달러 환율,1436.6,D,False,0.11847515506304696,0.5951964148168898,3.2040229885057503,
2024-12-19,원/달러 환율,1436.8,D,False,0.013921759710422421,0.3772530389827944,3.24805978729521,
2024-12-20,원/달러 환율,1449.7,D,False,0.8978285077951176,1.271393643031793,3.6907231242400584,
2024-12-23,원/달러 환율,1450.3,D,False,0.04138787335310479,1.22844978013541,3.555872902534807,
2024-12-24,원/달러 환율,1449.3,D,False,-0.0689512514652102,1.0035542546518839,3.654698898583897,
2024-12-26,원/달러 환율,1453.6,D,False,0.29669495618573904,1.1833495753863277,3.7396517270910534,
2024-12-27,원/달러 환율,1462.9,D,False,0.6397908640616512,1.8165367483296224,4.732245131729673,
2024-12-30,원/달러 환율,1474.1,D,False,0.7656025702371894,1.683106849693039,5.692980569298056,
2024-12-31,원/달러 환율,1470.0,D,False,-0.2781358116817012,1.3583396538647152,5.368790767686904,
2025-01-02,원/달러 환율,1470.0,D,False,0.0,1.428275719312766,4.850213980028539,
2025-01-03,원/달러 환율,1468.3,D,False,-0.11564625850339905,1.0112823335167942,4.624483397463286,
2025-01-06,원/달러 환율,1466.8,D,False,-0.10215895934073682,0.2665937521361572,3.8075017692852153,
2025-01-07,원/달러 환율,1470.8,D,False,0.2727024815925905,-0.22386540940234623,3.9508092444695553,
2025-01-08,원/달러 환율,1455.4,D,False,-1.0470492249116004,-0.9931972789115617,2.536282936452028,
2025-01-09,원/달러 환율,1453.2,D,False,-0.1511611927992318,-1.1428571428571344,1.3954786491766624,
2025-01-10,원/달러 환율,1458.2,D,False,0.34406826314341554,-0.687870326227602,2.107695539528054,
2025-01-13,원/달러 환율,1460.7,D,False,0.17144424633108724,-0.4158712844286816,2.0469470448511995,
2025-01-14,원/달러 환율,1471.3,D,False,0.725679468747864,0.03399510470492029,2.780300384212353,
2025-01-15,원/달러 환율,1463.3,D,False,-0.5437368313736202,0.5428061014154162,2.1358274586445125,
2025-01-16,원/달러 환율,1460.2,D,False,-0.21184992824436755,0.481695568400764,1.7631890724092214,
2025-01-17,원/달러 환율,1454.7,D,False,-0.3766607314066528,-0.24002194486353323,1.2599192537936954,
2025-01-20,원/달러 환율,1455.8,D,False,0.07561696569737819,-0.3354556034777856,1.322383073496658,
2025-01-21,원/달러 환율,1453.0,D,False,-0.19233411182854043,-1.243798001767138,0.22763330344208743,
2025-01-22,원/달러 환율,1437.9,D,False,-1.0392291810048082,-1.735802637873296,-0.8549955181686442,
2025-01-23,원/달러 환율,1434.3,D,False,-0.25036511579387133,-1.773729626078624,-1.034982405299112,
2025-01-24,원/달러 환율,1437.1,D,False,0.19521717911175074,-1.2098714511583286,-1.1351128233351715,
2025-01-31,원/달러 환율,1433.3,D,False,-0.26442140421681914,-1.5455419700508344,-2.0233782213411766,
2025-02-03,원/달러 환율,1453.0,D,False,1.3744505686178687,0.0,-1.4313818601180306,
2025-02-04,원/달러 환율,1469.2,D,False,1.114934618031671,2.1767855900966637,-0.054421768707479945,
2025-02-05,원/달러 환율,1460.8,D,False,-0.5717397222978593,1.8475911594506123,-0.6258503401360582,
2025-02-06,원/달러 환율,1450.0,D,False,-0.7393209200438067,0.897641082736067,-1.246339303956956,
2025-02-07,원/달러 환율,1447.1,D,False,-0.20000000000001128,0.962813088676473,-1.3430597218434759,
2025-02-10,원/달러 환율,1447.4,D,False,0.020731117407235544,-0.3854094975911826,-1.5909709001903583,
2025-02-11,원/달러 환율,1453.4,D,False,0.41453641011468534,-1.075415191941187,-0.13741926618111577,
2025-02-12,원/달러 환율,1453.5,D,False,0.006880418329435756,-0.49972617743702097,0.020644095788591166,
2025-02-13,원/달러 환율,1452.6,D,False,-0.061919504643970225,0.1793103448275879,-0.3840351117816554,
2025-02-14,원/달러 환율,1450.5,D,False,-0.14456836018174046,0.23495266394859549,-0.6982953378517176,
2025-02-17,원/달러 환율,1443.3,D,False,-0.49638055842813333,-0.28326654691170905,-1.903078909807654,
2025-02-18,원/달러 환율,1441.1,D,False,-0.15242846255110187,-0.8462914545204425,-1.517118840975884,
2025-02-19,원/달러 환율,1443.9,D,False,0.1942960238706659,-0.660474716202264,-1.1162854403506284,
2025-02-20,원/달러 환율,1440.6,D,False,-0.2285476833575828,-0.8261049153242439,-0.9692720148484324,
2025-02-21,원/달러 환율,1439.4,D,False,-0.08329862557266976,-0.7652533609100232,-1.1265283692814876,
2025-02-24,원/달러 환율,1434.1,D,False,-0.36820897596221425,-0.6374281161227735,-1.3007570543702718,
2025-02-25,원/달러 환율,1429.2,D,False,-0.3416777072728472,-0.8257581014502691,-0.6050490298351807,
2025-02-26,원/달러 환율,1430.7,D,False,0.10495382031905365,-0.9141907334302979,-0.2509935160008303,
2025-02-27,원/달러 환율,1431.8,D,False,0.07688544069335279,-0.6108565875329708,-0.3687982743024065,
2025-02-28,원/달러 환율,1439.6,D,False,0.544768822461239,0.013894678338188804,0.4395451057001232,
2025-03-04,원/달러 환율,1458.7,D,False,1.3267574326201848,1.715361550798411,0.39229181004818425,
2025-03-05,원/달러 환율,1459.6,D,False,0.06169877287995895,2.127064091799591,-0.6534168254832662,
2025-03-06,원/달러 환율,1456.0,D,False,-0.24664291586735665,1.768365135947425,-0.3285870755750264,
2025-03-07,원/달러 환율,1441.6,D,False,-0.9890109890109966,0.6844531359128325,-0.5793103448275883,
2025-03-10,원/달러 환율,1446.3,D,False,0.3260266370699316,0.46540705751598743,-0.05528297975260221,
2025-03-11,원/달러 환율,1451.5,D,False,0.3595381317845536,-0.4935901830396938,0.28326654691168685,
2025-03-12,원/달러 환율,1457.9,D,False,0.4409231829142435,-0.11647026582624065,0.3096188248245424,
2025-03-13,원/달러 환율,1452.0,D,False,-0.40469167981344034,-0.27472527472527375,-0.10319917440660964,
2025-03-14,원/달러 환율,1451.9,D,False,-0.006887052341586486,0.7144839067702691,-0.048189453393898685,
2025-03-17,원/달러 환율,1454.8,D,False,0.19973827398580557,0.5877065615708998,0.2964495001723577,
2025-03-18,원/달러 환율,1448.0,D,False,-0.4674182018146844,-0.24112986565621997,0.32564262454097825,
2025-03-19,원/달러 환율,1447.1,D,False,-0.06215469613259916,-0.740791549489006,0.4163486225799762,
2025-03-20,원/달러 환율,1452.3,D,False,0.35933936839196434,0.020661157024792765,0.581757739455635,
2025-03-21,원/달러 환율,1459.2,D,False,0.47510844866762714,0.5027894483091044,1.291128696376509,
2025-03-24,원/달러 환율,1466.9,D,False,0.5276864035087758,0.8317294473467296,1.9105182715020153,
2025-03-25,원/달러 환율,1466.9,D,False,0.0,1.305248618784538,2.2871487343979036,
2025-03-26,원/달러 환율,1469.6,D,False,0.18406162655939529,1.5548338055421107,2.8267562272599855,
2025-03-27,원/달러 환율,1465.3,D,False,-0.29259662493195115,0.8951318598085845,2.41839658908225,
2025-03-28,원/달러 환율,1466.8,D,False,0.10236811574422244,0.5208333333333259,2.444475485402986,
2025-03-31,원/달러 환율,1466.5,D,False,-0.020452686119443175,-0.02726838911991658,1.8685746040566942,
2025-04-01,원/달러 환율,1470.6,D,False,0.2795772246846129,0.2522325993591812,0.8157948858572572,
2025-04-02,원/달러 환율,1471.7,D,False,0.07479940160479703,0.14289602612955754,0.8289942449986487,
2025-04-03,원/달러 환율,1467.8,D,False,-0.2649996602568483,0.17061352624037074,0.8104395604395576,
2025-04-04,원/달러 환율,1467.0,D,False,-0.054503338329470186,0.013635124079636185,1.7619311875693766,
2025-04-07,원/달러 환율,1439.3,D,False,-1.8882072256305449,-1.854756222297993,-0.48399363894074954,
2025-04-08,원/달러 환율,1465.9,D,False,1.848120614187465,-0.3195974432204429,0.9920771615570256,
2025-04-09,원/달러 환율,1470.2,D,False,0.29333515246605657,-0.10192294625263054,0.8436792646957958,
2025-04-10,원/달러 환율,1482.9,D,False,0.8638280506053642,1.028750510968801,2.1280991735537214,
2025-04-11,원/달러 환율,1458.5,D,False,-1.6454245060354755,-0.5794137695978141,0.4545767614849483,
2025-04-14,원/달러 환율,1450.8,D,False,-0.5279396640384015,0.7989995136524763,-0.27495188342040455,
2025-04-15,원/달러 환율,1427.4,D,False,-1.612903225806439,-2.62637287673102,-1.4226519337016463,
2025-04-16,원/달러 환율,1423.3,D,False,-0.28723553313718675,-3.1900421711331894,-1.6446686476401018,
2025-04-17,원/달러 환율,1427.4,D,False,0.28806295229397705,-3.742666396924943,-1.7145217930179646,
2025-04-18,원/달러 환율,1419.9,D,False,-0.5254308532997021,-2.646554679465196,-2.6932565789473673,
2025-04-21,원/달러 환율,1421.5,D,False,0.1126839918303979,-2.0195754066721805,-3.0949621651101045,
2025-04-22,원/달러 환율,1418.9,D,False,-0.18290538163910908,-0.5954883004063327,-3.2722066943895234,
2025-04-23,원/달러 환율,1422.6,D,False,0.26076538163364305,-0.04918147965994324,-3.198149156232988,
2025-04-24,원/달러 환율,1426.6,D,False,0.2811753128075356,-0.0560459576853134,-2.641097386200786,
2025-04-25,원/달러 환율,1430.2,D,False,0.252348240572009,0.7254031974082586,-2.495227706572123,
2025-04-28,원/달러 환율,1434.6,D,False,0.30764927982098733,0.9215617305663004,-2.1752471871803625,
2025-04-29,원/달러 환율,1439.3,D,False,0.32761745434268796,1.4377334554936727,-2.128382972936216,
2025-04-30,원/달러 환율,1438.5,D,False,-0.05558257486277807,1.117671868409964,-2.2558945437249456,
2025-05-02,원/달러 환율,1426.9,D,False,-0.8063955509210907,0.02102902004768037,-2.7864831720942784,
2025-05-07,원/달러 환율,1426.6,D,False,-0.021024598780583492,-0.2517130471262896,-2.7539195637355185,
2025-05-08,원/달러 환율,1394.1,D,False,-2.2781438384971264,-2.823086574654954,-3.140415479747105,
2025-05-09,원/달러 환율,1396.0,D,False,0.13628864500394577,-3.0084068644479878,-4.76840166450645,
2025-05-12,원/달러 환율,1405.6,D,False,0.6876790830945501,-2.28710462287105,-4.3939600054414445,
2025-05-13,원/달러 환율,1400.4,D,False,-0.36994877632327006,-1.8571728922839759,-5.563423022455993,
2025-05-14,원/달러 환율,1413.7,D,False,0.9497286489574375,-0.904247862049623,-3.071648954405204,
2025-05-15,원/달러 환율,1415.8,D,False,0.14854636768761864,1.5565597876766368,-2.4124620898814397,
2025-05-16,원/달러 환율,1399.6,D,False,-1.1442294109337503,0.2578796561604424,-1.947597029564252,
2025-05-19,원/달러 환율,1394.3,D,False,-0.37867962274935607,-0.8039271485486554,-2.0375184430548754,
2025-05-20,원/달러 환율,1398.0,D,False,0.26536613354370964,-0.1713796058269157,-2.0596889449348565,
2025-05-21,원/달러 환율,1392.6,D,False,-0.38626609442060644,-1.4925373134328401,-1.9226706106063918,
2025-05-22,원/달러 환율,1387.1,D,False,-0.3949447077409185,-2.0271224749258354,-2.4199788955328927,
2025-05-23,원/달러 환율,1378.4,D,False,-0.6272078437026707,-1.5147184909974132,-2.854323771936007,
2025-05-26,원/달러 환율,1376.9,D,False,-0.1088218224027826,-1.2479380334217804,-3.21242794882608,
2025-05-27,원/달러 환율,1365.0,D,False,-0.8642602948652822,-2.3605150214592308,-4.317958783120702,
2025-05-28,원/달러 환율,1368.3,D,False,0.24175824175822758,-1.7449375269280476,-4.328066004754582,
2025-05-29,원/달러 환율,1374.6,D,False,0.46042534531900436,-0.9011606949751227,-4.182350480970309,
2025-05-30,원/달러 환율,1381.4,D,False,0.4946893641786909,0.2176436448055652,-4.022788855693726,
2025-06-02,원/달러 환율,1375.7,D,False,-0.41262487331692466,-0.08715229864187934,-4.365658672228012,
2025-06-04,원/달러 환율,1376.9,D,False,0.08722832012793003,0.8717948717948731,-3.5040997967622167,
2025-06-05,원/달러 환율,1373.8,D,False,-0.22514343815819293,0.4019586348023019,-3.7011075283891692,
2025-06-09,원/달러 환율,1359.0,D,False,-1.077303828796039,-1.1348756001745897,-2.517753389283406,
2025-06-10,원/달러 환율,1358.9,D,False,-0.007358351729203072,-1.628782394672068,-2.6575931232091676,
2025-06-11,원/달러 환율,1359.9,D,False,0.07358893222459972,-1.1485062150178083,-3.2512805919180265,
2025-06-12,원/달러 환율,1368.8,D,False,0.6544598867563645,-0.5882780158326772,-2.2564981433876086,
2025-06-13,원/달러 환율,1362.9,D,False,-0.4310344827586077,-0.7934197117484221,-3.5934073707292846,
2025-06-16,원/달러 환율,1366.8,D,False,0.2861545234426499,0.5739514348785946,-3.460940810848989,
2025-06-17,원/달러 환율,1363.6,D,False,-0.23412350014633265,0.34586798145557207,-2.572163475278655,
2025-06-18,원/달러 환율,1361.7,D,False,-0.13933704898796417,0.1323626737260053,-2.3380907982500143,
2025-06-19,원/달러 환율,1373.2,D,False,0.844532569582146,0.3214494447691507,-1.7739628040057243,
2025-06-20,원/달러 환율,1379.6,D,False,0.46606466647245437,1.2253283439723983,-0.9335056728421609,
2025-06-23,원/달러 환율,1369.4,D,False,-0.7393447376050855,0.19022534386889944,-1.2760435440847706,
2025-06-24,원/달러 환율,1381.9,D,False,0.9128085292829047,1.342035787621021,0.25391758560651123,
2025-06-25,원/달러 환율,1365.0,D,False,-1.2229539040451654,0.24234412866270816,-0.8642602948652822,
2025-06-26,원/달러 환율,1360.9,D,False,-0.30036630036629486,-0.8957180308767798,-0.30036630036629486,
2025-06-27,원/달러 환율,1357.6,D,False,-0.24248658975679627,-1.5946651203247342,-0.781992253160857,
2025-06-30,원/달러 환율,1356.4,D,False,-0.08839127872715125,-0.9493208704542178,-1.324021533537012,
2025-07-01,원/달러 환율,1353.6,D,False,-0.20642878207020043,-2.047905058253141,-2.0124511365281705,
2025-07-02,원/달러 환율,1352.6,D,False,-0.07387706855791487,-0.9084249084249096,-1.6791451624627585,
2025-07-03,원/달러 환율,1359.4,D,False,0.5027354724234989,-0.11022117716217306,-1.2709710218607007,
2025-07-04,원/달러 환율,1358.1,D,False,-0.09563042518759834,0.036829699469653754,-1.1428155481147173,
2025-07-07,원/달러 환율,1364.2,D,False,0.44915691038951433,0.5750516071955092,0.38263428991907045,
2025-07-08,원/달러 환율,1366.6,D,False,0.175927283389532,0.9604018912529488,0.566634778129349,
2025-07-09,원/달러 환율,1368.0,D,False,0.10244402165959787,1.1385479816649502,0.595632031767046,
2025-07-10,원/달러 환율,1373.8,D,False,0.42397660818713767,1.0592908636162912,0.36528345996493794,
2025-07-11,원/달러 환율,1373.0,D,False,-0.05823263939437329,1.0971209778366964,0.7410668427617617,
2025-07-14,원/달러 환율,1374.7,D,False,0.12381646030590332,0.769681864829197,0.5779923909862594,
2025-07-15,원/달러 환율,1378.5,D,False,0.2764239470429919,0.8707741841065486,1.0926958052214886,
2025-07-16,원/달러 환율,1382.7,D,False,0.304678998911867,1.074561403508767,1.5421899096717429,
2025-07-17,원/달러 환율,1387.1,D,False,0.31821797931581575,0.9681176299315641,1.012234197494899,
2025-07-18,원/달러 환율,1390.8,D,False,0.2667435657126349,1.2964311726147093,0.8118295158016764,
2025-07-21,원/달러 환율,1391.9,D,False,0.07909117054933912,1.251182076089341,1.6430553527092107,
2025-07-22,원/달러 환율,1391.1,D,False,-0.05747539334723939,0.9140369967355788,0.6657500542730954,
2025-07-23,원/달러 환율,1386.3,D,False,-0.34505067931852595,0.26036016489476843,1.5604395604395638,
2025-07-24,원/달러 환율,1379.1,D,False,-0.5193681021423924,-0.5767428447840839,1.3373502829010064,
2025-07-25,원/달러 환율,1368.7,D,False,-0.7541150025378807,-1.5890135174000508,0.8176193282262822,
2025-07-28,원/달러 환율,1376.0,D,False,0.5333528165412327,-1.142323442776072,1.445001474491292,
2025-07-29,원/달러 환율,1379.6,D,False,0.26162790697674687,-0.8266839192006326,1.9208037825059199,
2025-07-30,원/달러 환율,1391.4,D,False,0.8553203827196487,0.3678857390175372,2.8685494602987083,
2025-07-31,원/달러 환율,1382.9,D,False,-0.6108955009343053,0.2755420201580927,1.7287038399293797,
2025-08-01,원/달러 환율,1390.4,D,False,0.5423385638874789,1.5854460436911078,2.3783226566526983,
2025-08-04,원/달러 환율,1399.3,D,False,0.6401035673187394,1.6933139534883734,2.572936519571911,
2025-08-05,원/달러 환율,1384.9,D,False,-1.0290859715571976,0.38416932444187424,1.3390897116932754,
2025-08-06,원/달러 환율,1386.7,D,False,0.1299732832695577,-0.3377892769872104,1.3669590643274887,
2025-08-07,원/달러 환율,1389.5,D,False,0.2019182231196348,0.4772579362209761,1.1428155481147284,
2025-08-08,원/달러 환율,1384.2,D,False,-0.38143216984526385,-0.4459148446490202,0.8157319737800428,
2025-08-11,원/달러 환율,1386.0,D,False,0.13003901170349774,-0.9504752376188086,0.8219975267331092,
2025-08-12,원/달러 환율,1388.3,D,False,0.1659451659451694,0.24550509062024606,0.7109176641276749,
2025-08-13,원/달러 환율,1390.2,D,False,0.13685802780378786,0.25239777889953796,0.5424170101974379,
2025-08-14,원/달러 환율,1383.8,D,False,-0.46036541504820283,-0.41021950341849633,-0.23790642347343294,
2025-08-18,원/달러 환율,1382.2,D,False,-0.1156236450354009,-0.14448779078167773,-0.6183491515674322,
2025-08-19,원/달러 환율,1385.3,D,False,0.22428013312110195,-0.05050505050505638,-0.47417199511460284,
2025-08-20,원/달러 환율,1389.4,D,False,0.2959647729733783,0.0792335950443146,-0.12220544892529439,
2025-08-21,원/달러 환율,1397.5,D,False,0.5829854613502272,0.5251043015393364,0.8079059366659536,
2025-08-22,원/달러 환율,1398.1,D,False,0.04293381037565602,1.0333863275039823,1.3777101007903747,
2025-08-25,원/달러 환율,1395.6,D,False,-0.178814104856595,0.9694689625235009,1.9653685979396318,
2025-08-26,원/달러 환율,1386.3,D,False,-0.6663800515907092,0.07218652999350095,0.7485465116279011,
2025-08-27,원/달러 환율,1391.2,D,False,0.3534588472913658,0.1295523247444974,0.8408234270803172,
